sku_id,title,sector,lowest_price,brand_name,category,sub_category,product_type,gender,description,tags,featured_image
LAPOPBOX499,Pop Mart Labubu The Monsters Coca Cola Series Vinyl Face Single Blind Box,collectibles & toys,1425,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Coca-Cola Series Vinyl Face Single Blind Box is a playful collectible that merges Labubu’s quirky charm with the iconic Coca-Cola brand. Each blind box contains one randomly selected figure from the special edition series, featuring Labubu in fun, Coca-Cola-inspired outfits and poses. Crafted from high-quality vinyl, each figure showcases detailed design and vibrant colors. Perfect for collectors and fans of both Pop Mart and Coca-Cola, this blind box adds a refreshing twist to any display.







","['franchise collectibles', 'trading cards', 'toys', 'collectible']",https://djm0962033frr.cloudfront.net/Untitled_design_40_f746a6fd47.webp
LAPOPOF1970,Pop Mart Labubu The Monsters Big into Energy Series Vinyl Plush Pendant Single Blind Box Pack of 1,collectibles & toys,1653,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Big into Energy Series Vinyl Plush Pendant Sealed Case was released on April 24, 2025, for a retail price of $168 USD. Pop Mart, the Chinese collectibles powerhouse founded in 2010, continues to dominate the designer toy scene with creative vinyl figures and plushies that have become must-haves for collectors. The Labubu Big into Energy series is a standout—perfect for longtime fans and a great entry point for those new to the hobby.

Building on the Labubu universe, this set features six themed figures—Love, Happiness, Loyalty, Serenity, Hope, and Luck—each tied to the five elements: Metal, Wood, Water, Fire, and Earth. A mystery secret figurine adds to the thrill of the chase. Each collectible is crafted using a random tie-dye technique, making every figure a unique gradient masterpiece.","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/1_2025_05_13_T114601_187_240981c36d.webp
LAPOPOF1753,Pop Mart Labubu The Monsters Have a Seat Vinyl Plush Sealed Case Pack of 1,collectibles & toys,798,pop mart,figures,franchise collectibles,,,"Be surprised by what’s inside this blind box of Pop Mart Labubu The Monsters Have A Seat Vinyl Plush Blind Box. The appeal of this worldwide craze lies not just in the quirky design of these beloved characters, but also in the appeal of never quite knowing which Labubu you’ll get.

The vinyl and plush Labubu collectibles have created an obsession worldwide—and the Monsters Have A Seat collection is no different. Designed by Hong Kong’s alternative designer, Kasing Lung, the Labubu series features toothy-grinned, sassy monsters that are cute, chaotic, and filled with attitude. Perfect for ages 15 and up, these sitting toys average about 6 inches in height. Look out for sharp teeth, mischievous eyes, and cool little outfits from your Labubu, no matter what you get in the blind box.","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/2_100_79af3d5e86.webp
LAPOPOF1776,Pop Mart Labubu The Monsters Tasty Macarons Vinyl Face Sealed Case Pack of 1,collectibles & toys,1253,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Tasty Macarons Vinyl Plush Pendant Single Blind Box includes one mystery plushie from The Monsters Tasty Macarons set.

The set could include a miniature Labubu plushie with soft fur in light pink, baby blue, pale green, chocolate brown, cream, light gray, or beige. Each color mimics the pastel hue of a sweet macaroon. In addition, the plushie features a durable vinyl face and a key ring attachment. The key ring is crafted from gold-tone metal, and the ribbon attachment features ""THE MONSTERS"" in bold lettering.","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/2_99_f82634b069.webp
LAPOPBOX774,Pop Mart Labubu The Monsters Coca-Cola Series Figure Single Blind Box,collectibles & toys,1481,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Coca-Cola Series Single Blind Box offers a delightful fusion of whimsy and nostalgia. Each box contains one randomly selected vinyl figure, featuring Labubu and friends adorned in Coca-Cola-themed attire, capturing the essence of the iconic brand. Standing approximately 7.7 to 10.7 cm tall, these figures are crafted from high-quality PVC and ABS materials, ensuring durability and vibrant detailing. The blind box format adds an element of surprise, with a chance to discover a rare secret edition figure. Perfect for collectors and fans alike, this series brings a refreshing twist to the beloved Labubu lineup. Whether displayed on a shelf or gifted to a friend, these figures are sure to spark joy and conversation.","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/2_27_c268aadbc5.webp
LAPOPURE841,Pop Mart Labubu The Monsters Coca Cola Series Happy Factor Vinyl Plush Figure,collectibles & toys,1708,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Coca-Cola Series Happy Factor Vinyl Plush Figure captures Labubu’s joyful spirit with a refreshing Coca-Cola twist. Dressed in a cheerful, themed outfit, this collectible blends soft plush textures with detailed vinyl features for a vibrant, high-quality finish. Full of personality and charm, the Happy Factor edition is perfect for fans looking to add a playful and uplifting piece to their Labubu or Pop Mart collection. Ideal for display or gifting, it radiates fun and positive energy.







","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_44_a6c40bda7e.webp
LAPOPANT547,Pop Mart Labubu The Monsters Big into Energy Series Love Vinyl Plush Pendant,collectibles & toys,2277,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Big into Energy Series Love Vinyl Plush Pendant radiates cuteness and affection. Featuring Labubu in an adorable love-themed design, it combines soft plush elements with detailed vinyl for a charming, textured finish. Ideal as an accessory for bags, keys, or as a decorative piece, it brings a touch of sweetness and positivity wherever it goes. A perfect collectible for fans of Labubu and Pop Mart’s whimsical world.","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_10_8140cdb215.webp
LAPOPANT264,Pop Mart Labubu The Monsters Big into Energy Series Serenity Vinyl Plush Pendant,collectibles & toys,1824,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Big into Energy Series Serenity Vinyl Plush Pendant radiates calm and charm in true Labubu fashion. Designed around the theme of “Serenity,” it features soothing colors and a peaceful expression, blending soft plush textures with detailed vinyl craftsmanship. Compact and adorable, it’s perfect for accessorizing bags, keys, or for display. A tranquil yet playful addition to any Pop Mart collection, this pendant captures Labubu’s whimsical world with a serene twist.







","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_34_1add11ffe0.webp
LAPOPANT827,Pop Mart Labubu The Monsters Big into Energy Series Hope Vinyl Plush Pendant,collectibles & toys,1710,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Big into Energy Series Hope Vinyl Plush Pendant embodies optimism and charm in Labubu’s signature whimsical style. Featuring a hopeful-themed design, it combines soft plush materials with detailed vinyl accents to create a heartwarming collectible. Its compact size makes it perfect for attaching to bags, keys, or displaying as a cute reminder of positivity. A delightful addition to any Pop Mart collection, this pendant brings a touch of encouragement and joy wherever it goes.","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_35_11b2ab6b9d.webp
POPARD64ED21,Pop Mart Labubu The Monsters Let's Checkmate Series Vinyl Plush Hanging Card,collectibles & toys,3078,pop mart,figures,franchise collectibles,,,,"['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://evasivestudio.com/cdn/shop/files/Let_s-Checkmate-Labubu-The-Monstersn-by-Pop-Mart-Pendant-Box.jpg?v=1745888753
LAPOPUSH254,Pop Mart Labubu The Monsters Have a Seat BABA Vinyl Plush,collectibles & toys,1139,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Have a Seat BABA Vinyl Plush is a charming and quirky collectible that showcases Labubu in the whimsical BABA design. Crafted with a mix of soft plush and detailed vinyl elements, it features expressive details and a seated pose that adds personality and playfulness. Perfect for fans of Labubu’s imaginative world, the BABA edition is an adorable display piece that brings fun and creativity to any collection.







","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_31_16531b8928.webp
LAPOPUSH240,Pop Mart Labubu The Monsters Have a Seat HEHE Vinyl Plush,collectibles & toys,1140,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Have a Seat HEHE Vinyl Plush is a playful and quirky collectible that captures Labubu’s mischievous charm. Styled in the whimsical HEHE design, this plush features a combination of soft materials and detailed vinyl for a unique, high-quality finish. Perfect for display or as a fun desk companion, it adds a touch of personality and humor to any space. A must-have piece for Pop Mart and Labubu fans who love imaginative and expressive collectibles.







","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_12_beb0e7e3c2.webp
LAPOPANT808,Pop Mart Labubu The Monsters Big into Energy Series Luck Vinyl Plush Pendant,collectibles & toys,2279,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Big into Energy Series Luck Vinyl Plush Pendant is a playful collectible celebrating positivity and charm. Featuring Labubu in a vibrant, lucky-themed design, this pendant combines soft plush textures with detailed vinyl accents for a delightful finish. Perfect as an accessory for bags, keys, or as a mini display piece, it adds a burst of fun and energy to any collection. A must-have for Pop Mart and Labubu fans who love quirky and cheerful designs.","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_9_59c3bec51c.webp
BEANGE225B2A,Bearbrick Monkey Sign 100% & 400% Set Orange,collectibles & toys,0,bearbrick,figures,franchise collectibles,,,,"['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://cdn.culture-circle.com/media/new_2025_21/img01-removebg-preview%20(17).png
LITSTOECK513,STONED AGAIN MINI DECK,collectibles & toys,999,LIT,ride-on & play equipment,sports goods & toys,,,"Our 17.5-inch Stoned Again Mini Deck is where street culture meets trippy vibes. Crafted for your stash sesh and slick tricks, this little ripper is drenched in chaos, color, and counterculture. Designed with custom LIT graphics—featuring retro baddies, cosmic moons, and just the right amount of rebel—this board says it all: It’s always 420 somewhere. • Perfectly Portable – 17.5 inches of bad decisions &amp; bold moves • All-Killer Artwork – Custom LIT collage and bold typography underside • Durable AF • Red Wheels of Fury – Roll up in style with fire-red wheels • Limited Edition Vibes – Not mass-made, just mad cool Whether you’re rolling to your next smoke spot or flexing your LIT lifestyle, this deck brings the energy.","['merch', 'new']",https://cdn.shopify.com/s/files/1/0605/5120/1017/files/1_1.png?v=1745238110&width=800
LAPOPANT240,Pop Mart Labubu The Monsters Big into Energy Series ID (Secret Version) Vinyl Plush Pendant,collectibles & toys,7980,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Big into Energy Series ID (Secret Version) Vinyl Plush Pendant is a rare and exciting collectible that adds a mysterious edge to the beloved Labubu lineup. Featuring a unique design exclusive to this secret edition, it combines soft plush textures with finely crafted vinyl elements. Compact and detailed, it’s perfect as a stylish accessory for bags, keys, or display. A must-have for Pop Mart enthusiasts, this pendant brings surprise, charm, and collectible appeal in one delightful piece.







","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_32_be32365244.webp
LAPOPANT570,Pop Mart Labubu The Monsters Big into Energy Series Loyalty Vinyl Plush Pendant,collectibles & toys,1710,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Big into Energy Series Loyalty Vinyl Plush Pendant is a heartwarming tribute to one of Labubu’s core traits—loyalty. Featuring Labubu in a loyal-themed design, this pendant blends soft plush with detailed vinyl elements for a charming and high-quality finish. Its compact size makes it perfect as an accessory for bags, keys, or as a mini collectible for display. A delightful addition to any Pop Mart collection, it brings personality, positivity, and playful charm wherever it goes.


","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_33_6d23c3eb8d.webp
LAPOPANT949,Pop Mart Labubu The Monsters Tasty Macarons Green Grape Vinyl Plush Pendant,collectibles & toys,2358,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Tasty Macarons Lychee Berry Vinyl Plush Pendant is a delightful miniature collectible that blends sweetness with quirky charm. Featuring Labubu in a lychee berry-inspired macaron theme, this pendant is crafted from soft plush with vinyl detailing for a playful, high-quality finish. Perfect as a cute accessory for bags, keys, or displays, it adds a touch of whimsy and color to any collection. An adorable must-have for Pop Mart and Labubu fans alike.







","['toys', 'collectible', 'miniatures', 'christmas']",https://djm0962033frr.cloudfront.net/Untitled_design_7_67b86a7941.webp
LAPOPURE488,Pop Mart Labubu The Monsters x One Piece Series Roronoa Zoro Figure,collectibles & toys,5901,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters x One Piece Series Roronoa Zoro Figure showcases Labubu reimagined as the legendary swordsman of the Straw Hat crew. Dressed in Zoro’s iconic green robe, complete with his signature swords and green hair, this vinyl figure blends fierce determination with Labubu’s mischievous charm. Crafted with premium materials and intricate detailing, it’s a standout piece for fans of both One Piece and Pop Mart. A perfect addition to any collection, this figure captures the essence of Zoro’s strength and loyalty in a uniquely playful style.







","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_68_dca2df3f2b.webp
LAPOPUSH767,Pop Mart Labubu The Monsters Have a Seat DADA Vinyl Plush,collectibles & toys,1140,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Have a Seat DADA Vinyl Plush is a whimsical collectible that blends cute and quirky charm. Featuring Labubu in the signature DADA design, this plush is crafted from premium vinyl with soft plush elements, offering a unique texture combination. With its playful expression and detailed craftsmanship, it’s perfect for fans of Pop Mart's iconic characters. A standout addition to any designer toy collection, this piece brings a touch of fun and creativity to your display.","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_5_8a7dbdbbc3.webp
LAPOPURE976,Pop Mart Labubu The Monsters Coca Cola Series Surprise Shake Vinyl Plush Figure,collectibles & toys,1709,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Coca-Cola Series Surprise Shake Vinyl Plush Figure is a fun and whimsical collectible that captures Labubu’s playful personality with a fizzy twist. Styled in a unique Coca-Cola-inspired ""Surprise Shake"" design, this figure blends soft plush elements with detailed vinyl craftsmanship for a vibrant, high-quality finish. Packed with charm and creativity, it’s perfect for fans of Labubu and Coca-Cola looking to add a standout piece to their collection. Ideal for display or as a fun gift, it brings a refreshing burst of character and nostalgia.","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_42_cda81157d2.webp
LAPOPANT623,Pop Mart Labubu The Monsters Big into Energy Series Happiness Vinyl Plush Pendant,collectibles & toys,1881,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Big into Energy Series Happiness Vinyl Plush Pendant radiates pure joy and playful energy. Featuring Labubu in a cheerful, happiness-themed design, this collectible blends soft plush textures with vibrant vinyl detailing. Its compact size makes it perfect for accessorizing bags, keys, or brightening up any display. A must-have for Pop Mart fans, this pendant captures the spirit of happiness in Labubu’s signature quirky style.







","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/Untitled_design_36_6583a98d4a.webp
LAPOPXES834,Pop Mart Labubu The Monsters Tasty Macarons Vinyl Face Sealed Case (6 Blind Boxes),collectibles & toys,18810,pop mart,figures,franchise collectibles,,,"The Pop Mart Labubu The Monsters Tasty Macarons Vinyl Face Sealed Case (6 Blind Boxes) is a set of pendants featuring characters from the illustrated stories series, The Monsters.

This case of the Pop Mart Labubu Blind Boxes comes with 6 blind boxes of these pendant figures in the form of The Monsters character Labubu. These fuzzy characters come in jumpsuits of different colors, including gray, red, brown, green, or cream. The faces of the characters are made of vinyl, and the characters are seen wearing wide smiles exposing their teeth. The fabric strap attaching the character to the gold key ring bears The Monsters branding.","['toys', 'franchise collectibles', 'collectible', 'trading cards']",https://djm0962033frr.cloudfront.net/1_99_bd85ea843c.webp
